pdf_file,pdf_path,text_file,text_path,pages,characters,words,extraction_status,extraction_error
2024_3_385_392_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_385_392_EN.pdf,2024_3_385_392.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_385_392.txt,,,,Already Exists,
2024_3_393_406_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_393_406_EN.pdf,2024_3_393_406.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_393_406.txt,,,,Already Exists,
2024_3_407_416_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_407_416_EN.pdf,2024_3_407_416.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_407_416.txt,,,,Already Exists,
2024_3_417_420_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_417_420_EN.pdf,2024_3_417_420.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_417_420.txt,,,,Already Exists,
2024_3_421_437_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_421_437_EN.pdf,2024_3_421_437.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_421_437.txt,,,,Already Exists,
2024_3_438_453_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_438_453_EN.pdf,2024_3_438_453.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_438_453.txt,,,,Already Exists,
2024_3_454_461_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_454_461_EN.pdf,2024_3_454_461.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_454_461.txt,,,,Already Exists,
2024_3_462_584_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_462_584_EN.pdf,2024_3_462_584.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_462_584.txt,,,,Already Exists,
2024_3_46_59_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_46_59_EN.pdf,2024_3_46_59.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_46_59.txt,,,,Already Exists,
2024_3_585_592_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_585_592_EN.pdf,2024_3_585_592.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_585_592.txt,,,,Already Exists,
2024_3_593_613_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_593_613_EN.pdf,2024_3_593_613.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_593_613.txt,,,,Already Exists,
2024_3_60_72_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_60_72_EN.pdf,2024_3_60_72.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_60_72.txt,,,,Already Exists,
2024_3_614_626_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_614_626_EN.pdf,2024_3_614_626.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_614_626.txt,,,,Already Exists,
2024_3_627_636_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_627_636_EN.pdf,2024_3_627_636.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_627_636.txt,,,,Already Exists,
2024_3_637_646_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_637_646_EN.pdf,2024_3_637_646.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_637_646.txt,,,,Already Exists,
2024_3_647_660_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_647_660_EN.pdf,2024_3_647_660.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_647_660.txt,,,,Already Exists,
2024_3_661_672_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_661_672_EN.pdf,2024_3_661_672.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_661_672.txt,,,,Already Exists,
2024_3_673_678_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_673_678_EN.pdf,2024_3_673_678.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_673_678.txt,,,,Already Exists,
2024_3_679_704_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_679_704_EN.pdf,2024_3_679_704.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_679_704.txt,,,,Already Exists,
2024_3_705_721_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_705_721_EN.pdf,2024_3_705_721.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_705_721.txt,,,,Already Exists,
2024_3_722_739_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_722_739_EN.pdf,2024_3_722_739.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_722_739.txt,,,,Already Exists,
2024_3_73_126_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_73_126_EN.pdf,2024_3_73_126.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_73_126.txt,,,,Already Exists,
2024_3_740_746_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_740_746_EN.pdf,2024_3_740_746.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_740_746.txt,,,,Already Exists,
2024_3_747_766_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_747_766_EN.pdf,2024_3_747_766.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_747_766.txt,,,,Already Exists,
2024_3_767_777_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_767_777_EN.pdf,2024_3_767_777.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_767_777.txt,,,,Already Exists,
2024_3_778_811_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_778_811_EN.pdf,2024_3_778_811.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_778_811.txt,,,,Already Exists,
2024_3_812_823_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_812_823_EN.pdf,2024_3_812_823.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_812_823.txt,,,,Already Exists,
2024_3_824_837_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_824_837_EN.pdf,2024_3_824_837.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_824_837.txt,,,,Already Exists,
2024_3_838_847_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_838_847_EN.pdf,2024_3_838_847.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_838_847.txt,,,,Already Exists,
2024_3_848_864_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_848_864_EN.pdf,2024_3_848_864.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_848_864.txt,,,,Already Exists,
2024_3_865_880_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_865_880_EN.pdf,2024_3_865_880.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_865_880.txt,,,,Already Exists,
2024_3_881_889_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_881_889_EN.pdf,2024_3_881_889.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_881_889.txt,,,,Already Exists,
2024_3_890_912_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_890_912_EN.pdf,2024_3_890_912.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_890_912.txt,,,,Already Exists,
2024_3_913_946_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_913_946_EN.pdf,2024_3_913_946.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_913_946.txt,,,,Already Exists,
2024_3_947_958_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_947_958_EN.pdf,2024_3_947_958.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_947_958.txt,,,,Already Exists,
2024_3_959_970_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_959_970_EN.pdf,2024_3_959_970.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_959_970.txt,,,,Already Exists,
2024_3_971_993_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_971_993_EN.pdf,2024_3_971_993.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_971_993.txt,,,,Already Exists,
2024_3_994_1003_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_3_994_1003_EN.pdf,2024_3_994_1003.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_3_994_1003.txt,,,,Already Exists,
2024_4_100_120_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_100_120_EN.pdf,2024_4_100_120.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_100_120.txt,,,,Already Exists,
2024_4_121_150_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_121_150_EN.pdf,2024_4_121_150.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_121_150.txt,,,,Already Exists,
2024_4_13_28_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_13_28_EN.pdf,2024_4_13_28.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_13_28.txt,,,,Already Exists,
2024_4_151_233_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_151_233_EN.pdf,2024_4_151_233.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_151_233.txt,,,,Already Exists,
2024_4_1_12_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_1_12_EN.pdf,2024_4_1_12.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_1_12.txt,,,,Already Exists,
2024_4_234_240_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_234_240_EN.pdf,2024_4_234_240.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_234_240.txt,,,,Already Exists,
2024_4_241_254_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_241_254_EN.pdf,2024_4_241_254.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_241_254.txt,,,,Already Exists,
2024_4_255_263_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_255_263_EN.pdf,2024_4_255_263.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_255_263.txt,,,,Already Exists,
2024_4_264_269_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_264_269_EN.pdf,2024_4_264_269.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_264_269.txt,,,,Already Exists,
2024_4_270_307_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_270_307_EN.pdf,2024_4_270_307.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_270_307.txt,,,,Already Exists,
2024_4_29_36_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_29_36_EN.pdf,2024_4_29_36.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_29_36.txt,,,,Already Exists,
2024_4_308_321_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_308_321_EN.pdf,2024_4_308_321.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_308_321.txt,,,,Already Exists,
2024_4_322_327_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_322_327_EN.pdf,2024_4_322_327.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_322_327.txt,,,,Already Exists,
2024_4_328_339_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_328_339_EN.pdf,2024_4_328_339.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_328_339.txt,,,,Already Exists,
2024_4_340_356_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_340_356_EN.pdf,2024_4_340_356.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_340_356.txt,,,,Already Exists,
2024_4_357_371_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_357_371_EN.pdf,2024_4_357_371.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_357_371.txt,,,,Already Exists,
2024_4_372_382_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_372_382_EN.pdf,2024_4_372_382.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_372_382.txt,,,,Already Exists,
2024_4_37_47_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_37_47_EN.pdf,2024_4_37_47.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_37_47.txt,,,,Already Exists,
2024_4_383_393_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_383_393_EN.pdf,2024_4_383_393.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_383_393.txt,,,,Already Exists,
2024_4_394_426_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_394_426_EN.pdf,2024_4_394_426.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_394_426.txt,,,,Already Exists,
2024_4_427_441_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_427_441_EN.pdf,2024_4_427_441.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_427_441.txt,,,,Already Exists,
2024_4_442_472_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_442_472_EN.pdf,2024_4_442_472.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_442_472.txt,,,,Already Exists,
2024_4_473_505_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_473_505_EN.pdf,2024_4_473_505.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_473_505.txt,,,,Already Exists,
2024_4_48_62_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_48_62_EN.pdf,2024_4_48_62.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_48_62.txt,,,,Already Exists,
2024_4_506_517_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_506_517_EN.pdf,2024_4_506_517.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_506_517.txt,,,,Already Exists,
2024_4_518_522_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_518_522_EN.pdf,2024_4_518_522.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_518_522.txt,,,,Already Exists,
2024_4_523_540_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_523_540_EN.pdf,2024_4_523_540.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_523_540.txt,,,,Already Exists,
2024_4_541_557_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_541_557_EN.pdf,2024_4_541_557.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_541_557.txt,,,,Already Exists,
2024_4_558_575_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_558_575_EN.pdf,2024_4_558_575.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_558_575.txt,,,,Already Exists,
2024_4_576_590_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_576_590_EN.pdf,2024_4_576_590.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_576_590.txt,,,,Already Exists,
2024_4_591_597_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_591_597_EN.pdf,2024_4_591_597.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_591_597.txt,,,,Already Exists,
2024_4_598_605_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_598_605_EN.pdf,2024_4_598_605.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_598_605.txt,,,,Already Exists,
2024_4_606_615_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_606_615_EN.pdf,2024_4_606_615.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_606_615.txt,,,,Already Exists,
2024_4_616_623_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_616_623_EN.pdf,2024_4_616_623.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_616_623.txt,,,,Already Exists,
2024_4_624_632_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_624_632_EN.pdf,2024_4_624_632.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_624_632.txt,,,,Already Exists,
2024_4_633_639_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_633_639_EN.pdf,2024_4_633_639.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_633_639.txt,,,,Already Exists,
2024_4_63_71_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_63_71_EN.pdf,2024_4_63_71.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_63_71.txt,,,,Already Exists,
2024_4_640_654_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_640_654_EN.pdf,2024_4_640_654.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_640_654.txt,,,,Already Exists,
2024_4_655_663_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_655_663_EN.pdf,2024_4_655_663.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_655_663.txt,,,,Already Exists,
2024_4_664_685_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_664_685_EN.pdf,2024_4_664_685.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_664_685.txt,,,,Already Exists,
2024_4_686_693_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_686_693_EN.pdf,2024_4_686_693.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_686_693.txt,,,,Already Exists,
2024_4_694_706_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_694_706_EN.pdf,2024_4_694_706.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_694_706.txt,,,,Already Exists,
2024_4_707_723_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_707_723_EN.pdf,2024_4_707_723.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_707_723.txt,,,,Already Exists,
2024_4_724_756_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_724_756_EN.pdf,2024_4_724_756.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_724_756.txt,,,,Already Exists,
2024_4_72_75_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_72_75_EN.pdf,2024_4_72_75.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_72_75.txt,,,,Already Exists,
2024_4_757_775_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_757_775_EN.pdf,2024_4_757_775.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_757_775.txt,,,,Already Exists,
2024_4_76_93_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_76_93_EN.pdf,2024_4_76_93.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_76_93.txt,,,,Already Exists,
2024_4_94_99_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_4_94_99_EN.pdf,2024_4_94_99.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_4_94_99.txt,,,,Already Exists,
2024_5_1011_1037_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1011_1037_EN.pdf,2024_5_1011_1037.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1011_1037.txt,,,,Already Exists,
2024_5_1038_1055_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1038_1055_EN.pdf,2024_5_1038_1055.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1038_1055.txt,,,,Already Exists,
2024_5_1056_1073_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1056_1073_EN.pdf,2024_5_1056_1073.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1056_1073.txt,,,,Already Exists,
2024_5_1074_1147_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1074_1147_EN.pdf,2024_5_1074_1147.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1074_1147.txt,,,,Already Exists,
2024_5_1148_1158_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1148_1158_EN.pdf,2024_5_1148_1158.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1148_1158.txt,,,,Already Exists,
2024_5_1159_1210_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1159_1210_EN.pdf,2024_5_1159_1210.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1159_1210.txt,,,,Already Exists,
2024_5_1211_1304_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1211_1304_EN.pdf,2024_5_1211_1304.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1211_1304.txt,,,,Already Exists,
2024_5_1305_1310_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1305_1310_EN.pdf,2024_5_1305_1310.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1305_1310.txt,,,,Already Exists,
2024_5_143_154_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_143_154_EN.pdf,2024_5_143_154.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_143_154.txt,,,,Already Exists,
2024_5_155_173_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_155_173_EN.pdf,2024_5_155_173.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_155_173.txt,,,,Already Exists,
2024_5_174_202_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_174_202_EN.pdf,2024_5_174_202.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_174_202.txt,,,,Already Exists,
2024_5_1_35_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_1_35_EN.pdf,2024_5_1_35.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_1_35.txt,,,,Already Exists,
2024_5_203_214_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_203_214_EN.pdf,2024_5_203_214.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_203_214.txt,,,,Already Exists,
2024_5_215_240_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_215_240_EN.pdf,2024_5_215_240.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_215_240.txt,,,,Already Exists,
2024_5_241_270_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_241_270_EN.pdf,2024_5_241_270.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_241_270.txt,,,,Already Exists,
2024_5_271_284_EN.pdf,/content/drive/MyDrive/NyayaRAG/data/raw/pdf/year=2024/english/2024_5_271_284_EN.pdf,2024_5_271_284.txt,/content/drive/MyDrive/NyayaRAG/data/processed/text/year=2024/english/2024_5_271_284.txt,,,,Already Exists,
